"","original_shape_Elongation","original_shape_Flatness","original_shape_LeastAxisLength","original_shape_MajorAxisLength","original_shape_Maximum2DDiameterColumn","original_shape_Maximum2DDiameterRow","original_shape_Maximum2DDiameterSlice","original_shape_Maximum3DDiameter","original_shape_MeshVolume","original_shape_MinorAxisLength","original_shape_Sphericity","original_shape_SurfaceArea","original_shape_SurfaceVolumeRatio","original_firstorder_10Percentile","original_firstorder_90Percentile","original_firstorder_Energy","original_firstorder_Entropy","original_firstorder_InterquartileRange","original_firstorder_Kurtosis","original_firstorder_Maximum","original_firstorder_Mean","original_firstorder_MeanAbsoluteDeviation","original_firstorder_Median","original_firstorder_Minimum","original_firstorder_Range","original_firstorder_RobustMeanAbsoluteDeviation","original_firstorder_RootMeanSquared","original_firstorder_Skewness","original_firstorder_Uniformity","original_firstorder_Variance","original_glcm_Autocorrelation","original_glcm_JointAverage","original_glcm_ClusterProminence","original_glcm_ClusterShade","original_glcm_ClusterTendency","original_glcm_Contrast","original_glcm_Correlation","original_glcm_DifferenceAverage","original_glcm_DifferenceEntropy","original_glcm_DifferenceVariance","original_glcm_JointEnergy","original_glcm_JointEntropy","original_glcm_Imc1","original_glcm_Imc2","original_glcm_Idm","original_glcm_Idmn","original_glcm_Id","original_glcm_Idn","original_glcm_InverseVariance","original_glcm_MaximumProbability","original_glcm_SumEntropy","original_glcm_SumSquares","original_glrlm_GrayLevelNonUniformity","original_glrlm_GrayLevelNonUniformityNormalized","original_glrlm_GrayLevelVariance","original_glrlm_HighGrayLevelRunEmphasis","original_glrlm_LongRunEmphasis","original_glrlm_LongRunHighGrayLevelEmphasis","original_glrlm_LongRunLowGrayLevelEmphasis","original_glrlm_LowGrayLevelRunEmphasis","original_glrlm_RunEntropy","original_glrlm_RunLengthNonUniformity","original_glrlm_RunLengthNonUniformityNormalized","original_glrlm_RunPercentage","original_glrlm_RunVariance","original_glrlm_ShortRunEmphasis","original_glrlm_ShortRunHighGrayLevelEmphasis","original_glrlm_ShortRunLowGrayLevelEmphasis","original_glszm_GrayLevelNonUniformity","original_glszm_GrayLevelNonUniformityNormalized","original_glszm_GrayLevelVariance","original_glszm_HighGrayLevelZoneEmphasis","original_glszm_LargeAreaEmphasis","original_glszm_LargeAreaHighGrayLevelEmphasis","original_glszm_LargeAreaLowGrayLevelEmphasis","original_glszm_LowGrayLevelZoneEmphasis","original_glszm_SizeZoneNonUniformity","original_glszm_SizeZoneNonUniformityNormalized","original_glszm_SmallAreaEmphasis","original_glszm_SmallAreaHighGrayLevelEmphasis","original_glszm_SmallAreaLowGrayLevelEmphasis","original_glszm_ZoneEntropy","original_glszm_ZonePercentage","original_glszm_ZoneVariance","original_gldm_DependenceEntropy","original_gldm_DependenceNonUniformity","original_gldm_DependenceNonUniformityNormalized","original_gldm_DependenceVariance","original_gldm_GrayLevelNonUniformity","original_gldm_GrayLevelVariance","original_gldm_HighGrayLevelEmphasis","original_gldm_LargeDependenceEmphasis","original_gldm_LargeDependenceHighGrayLevelEmphasis","original_gldm_LargeDependenceLowGrayLevelEmphasis","original_gldm_LowGrayLevelEmphasis","original_gldm_SmallDependenceEmphasis","original_gldm_SmallDependenceHighGrayLevelEmphasis","original_gldm_SmallDependenceLowGrayLevelEmphasis","original_ngtdm_Busyness","original_ngtdm_Coarseness","original_ngtdm_Complexity","original_ngtdm_Contrast","original_ngtdm_Strength"
"original_glcm_SumSquares",-0.071401264609365,-0.0885057364656677,-0.401369999348646,-0.272556690453407,-0.353667573470253,-0.369445533597992,-0.360238002882012,-0.350065488639329,-0.308705390130932,-0.384244601468506,0.161980001353357,-0.354218978292992,0.425882185251544,-0.927232692553088,-0.127093462226424,-0.338648965713476,0.816145439719161,0.904851606412343,-0.652296860115304,0.0399768414303912,-0.832671619355643,0.948995203785866,-0.66278199020576,-0.866764800238407,0.764908406267785,0.937145740625198,-0.778100121039326,0.550293790377782,-0.688784010421429,0.986300294251052,0.783493129482175,0.712821666147667,0.856973333476466,-0.657760851781873,0.991230833193268,0.856821602619843,0.524776141363724,0.841241830638958,0.80117041576359,0.905949245035228,-0.549513854604268,0.766937480725764,-0.616284829541995,0.738877135293381,-0.728528405401969,-0.597019173483977,-0.743061185487522,-0.601852195998719,-0.772434489495286,-0.548361580577472,0.826251594969419,1,-0.380179172390422,-0.719095233143702,0.979899941384258,0.801845379131661,-0.489600182581434,0.484860745576241,-0.189398261491223,-0.0933506877174721,0.824574378583288,-0.226701351408839,0.690780422306718,0.648181178978043,-0.430728060638529,0.671068722700789,0.836361720645062,-0.0557751133766191,-0.314136244314722,-0.5846023646132,0.875977374512373,0.851394845570373,-0.223005400091897,-0.249861786299997,-0.122558331225982,-0.534446502883953,0.0421549221669342,0.428174425607595,0.426340257490211,0.862708192025379,-0.573189602974013,0.474950719373401,0.733377250021225,-0.222781855212461,0.388900141721748,-0.137352255508117,0.665041760115585,-0.475712233813559,-0.350958579004181,0.986269499562837,0.795647513542775,-0.55814762421475,0.129912819248476,-0.246573021947114,-0.0130767438094259,0.725835256266377,0.898811869667114,0.106806428864259,-0.255638085669433,0.331874070714137,0.930902318161149,0.753732751714054,0.493768926006603
"original_glrlm_GrayLevelNonUniformity",0.0521114588437998,0.0598011122409763,0.799862434578946,0.582429320818422,0.731625990744228,0.749685808463542,0.7037742789546,0.70104994610491,0.960662792801461,0.785656215489189,-0.199961242856046,0.879411767692041,-0.528880508811685,0.506796598224894,0.108449158416552,0.972594781262317,-0.599647599141787,-0.449320102752229,0.545625403168629,0.199343833892615,0.443566365055748,-0.500906274304936,0.324557831446251,0.508528523614012,-0.334390363338563,-0.47136908440929,0.443570597410331,-0.259638090865461,0.627631826893134,-0.407231132647115,-0.408653981914336,-0.464678043328327,-0.192334746883915,0.176056198743222,-0.352428242016562,-0.421020412426537,-0.131197004623088,-0.502191721926051,-0.610002205769123,-0.467742051604312,0.574734893633152,-0.562414792967095,0.357392093480909,-0.562095682483323,0.569030257649537,0.472310343662067,0.567303439125189,0.493830047452772,0.531267927147466,0.510936677429905,-0.577199608283425,-0.380179172390422,1,0.644472997648517,-0.407787337678036,-0.39776166832391,0.618079335286482,-0.164707968246394,0.420033484684743,0.16017166752411,-0.507757934046992,0.841582294231339,-0.613014615728725,-0.614453437596282,0.585939454015426,-0.636051700106707,-0.422878697399609,0.0839045258978529,0.897939872338568,0.549274867872609,-0.356054366366506,-0.385948298493803,0.735758822806902,0.841078224229096,0.485521282551327,0.420499592272933,0.486389180588062,-0.476902506995113,-0.484750504363551,-0.389711316986618,0.379587786970857,-0.129508802672359,-0.560473397019005,0.735759626040862,-0.230839284020561,0.820825960772606,-0.42742963146844,0.38341349270911,0.958495734354525,-0.407259055634,-0.397869417854246,0.591946110128521,0.0122782629230116,0.478082001352235,0.120566549705862,-0.561744760273343,-0.45019189321622,-0.283167830058592,0.764463097591831,-0.304894363775598,-0.357019428973962,-0.402483996292243,-0.276154358770185
"original_glrlm_GrayLevelNonUniformityNormalized",0.0444683721907921,0.0758718286847627,0.618440695527486,0.434474058986627,0.571474910570652,0.582622035821997,0.558983478449925,0.557688408517427,0.54951704648237,0.595135554719609,-0.246785802676742,0.58250274260527,-0.54558077772476,0.853017060887898,0.127367738777333,0.57146082395594,-0.976037729851474,-0.792748875829999,0.848045052763019,0.0680502136385506,0.754861094338412,-0.85922712385092,0.574125904484142,0.860744366672734,-0.704279469723853,-0.822142017757125,0.742726394005857,-0.571248874379992,0.983958319342348,-0.745737868430701,-0.731445887269509,-0.778106224139082,-0.431253039638829,0.386251009142644,-0.685993334304838,-0.720693632353767,-0.461980685552168,-0.834033504914519,-0.955281624887459,-0.777643848692013,0.897152779413761,-0.942766598788636,0.596972054759775,-0.880104624739166,0.924141044469687,0.672996147724153,0.922166575195455,0.719258085538711,0.862837781386046,0.854888658625973,-0.961929562877073,-0.719095233143702,0.644472997648517,1,-0.745133851487929,-0.722202050162685,0.817094818557067,-0.35398588472259,0.508034993705497,0.28903526999668,-0.894858614435084,0.397466757148436,-0.920066866908692,-0.907025683900885,0.754552073509531,-0.932762983513641,-0.761247301227514,0.201209305240456,0.507077738433751,0.829293304959507,-0.685767492716436,-0.728808034088073,0.506741464706716,0.510242856986319,0.351894428094307,0.732348808451858,0.103144892126746,-0.555880664394011,-0.56386278858631,-0.729583307789664,0.728506495938974,-0.50423279145854,-0.851638913055221,0.506377106163293,-0.46198076143815,0.335016805013956,-0.71689327855023,0.671600920040291,0.652611701966321,-0.745806425483026,-0.718718600171884,0.857829541020885,-0.0195210248959944,0.597541865716782,0.206319381305989,-0.850524605501226,-0.792733749340183,-0.267332500667132,0.507393378586513,-0.41176776982747,-0.699297435584499,-0.657823195202618,-0.417649113352914
"original_glrlm_GrayLevelVariance",-0.0481286648560048,-0.0622186327553266,-0.41090681377759,-0.301679298440696,-0.377747119038666,-0.384891836389319,-0.377875452234432,-0.374549782024184,-0.328159505077044,-0.400667439944653,0.189000998129034,-0.374049484792901,0.414768130221992,-0.933895213109545,-0.0907247445857766,-0.358440955375179,0.829435293562082,0.897706592775462,-0.668731021060645,0.0639030407896749,-0.815703032493833,0.967364590493265,-0.633792704968768,-0.895302375917307,0.801699872390425,0.938516997185978,-0.757577897683231,0.530878522619857,-0.705119960798649,0.997607748631457,0.827238650960544,0.765562373661003,0.839987763754873,-0.617485060055869,0.971997519537023,0.836905189934492,0.553828382673533,0.829334987825032,0.816543810451371,0.914006859280549,-0.563059333194018,0.775197757880971,-0.607085613426748,0.7618750249085,-0.722198109506147,-0.582798909289648,-0.736569354184876,-0.577914537695577,-0.764896020768409,-0.544341354826755,0.83383952044833,0.979899941384258,-0.407787337678036,-0.745133851487929,1,0.842296049702065,-0.498004133778729,0.555053843734111,-0.218583457349958,-0.115287603202744,0.857422439793121,-0.241633905354987,0.688840152350163,0.645129127240529,-0.43773335305074,0.674689373513191,0.868705934197109,-0.0724587896104848,-0.336660930602018,-0.636270595273964,0.92447356729791,0.874409499829816,-0.247613973422666,-0.257040637250139,-0.140314526116424,-0.562161899066207,0.0534780295559804,0.484055987857656,0.48388608427366,0.886568838720311,-0.597368877903005,0.503377363188553,0.732915897496248,-0.247366342317295,0.425667550770238,-0.15574320082579,0.635163629310126,-0.438321801641686,-0.376662333943105,0.997627493171078,0.838464520034998,-0.556256911518953,0.210820968593111,-0.280588575455383,-0.0384825094834176,0.726929559585122,0.894063393488772,0.117547539536739,-0.285875081636769,0.320577006726898,0.923331059568729,0.749206194895119,0.542393308301073
"original_glrlm_HighGrayLevelRunEmphasis",0.0170182935221494,0.00293786691486213,-0.256489800673688,-0.227281952872494,-0.259195823782809,-0.247769428942296,-0.246425563954823,-0.260125429305154,-0.264147620051314,-0.258300207870918,0.0776177910753009,-0.269529971555372,0.186392188495729,-0.788172974884025,0.0531039702432807,-0.305738751350828,0.76562108778816,0.666687804600485,-0.542650407338661,0.196971420880378,-0.563343767295752,0.828290804159036,-0.288605970043682,-0.921260308154362,0.89230693235084,0.737759644587518,-0.511940367125642,0.26599958360348,-0.672044475687172,0.818981836267488,0.994583108186085,0.966209316116593,0.699880052474426,-0.729618904868889,0.805318707012534,0.646048862993599,0.602837715296988,0.661568874964785,0.759843324406705,0.819810439249382,-0.571583718893572,0.786872891051916,-0.352273783263337,0.682772465918988,-0.609807516823897,-0.371340014015943,-0.618879823571844,-0.351911758682109,-0.619807194177524,-0.515914811492705,0.797927043639291,0.801845379131661,-0.39776166832391,-0.722202050162685,0.842296049702065,1,-0.477598731681447,0.817221911415772,-0.399939328380884,-0.457593333369489,0.860260045852958,-0.132615451839867,0.580812183739866,0.553091278359242,-0.426093654904093,0.590780619942911,0.994010844357094,-0.425880239785641,-0.269319758141372,-0.739405742944614,0.877198730329698,0.965675221454611,-0.303348190772668,-0.173981307109492,-0.198099115809353,-0.715341605439483,0.253216590710653,0.509785109493475,0.525008698753699,0.962490565395385,-0.729421797687332,0.697642988213041,0.57353904462917,-0.303045741786095,0.627952043987215,-0.0553078571599163,0.412740609305155,-0.314133395892299,-0.382973656108986,0.819154053838306,0.999276955570788,-0.49945457840783,0.483739680727183,-0.398096348782457,-0.400342920429265,0.573609782771707,0.816704314471146,-0.133670246539347,-0.360269945744336,0.0746574579834807,0.854912006647252,0.475014045126036,0.211714327930156
"original_glrlm_LongRunEmphasis",0.0743956214638578,0.104861715234637,0.587396007203277,0.391243154060817,0.537516260683462,0.563510166617734,0.517827123550354,0.519900741935051,0.55895894702246,0.563637515660668,-0.136522212693578,0.555170785083402,-0.526644468023592,0.601213016236056,0.0967041935634978,0.572886541792663,-0.770528654190981,-0.576279121200705,0.666803150824275,0.0618224657507836,0.555527278371938,-0.603459244576532,0.449216913001127,0.60455114764617,-0.48745565620493,-0.587199296578853,0.553457025528285,-0.46501357724041,0.886860013734971,-0.50713506115682,-0.478359118123317,-0.530463153848811,-0.26232548106677,0.216795880191435,-0.456725240652301,-0.531024373431696,-0.209161353245314,-0.642208482159001,-0.75791537031809,-0.547068045362014,0.95657161641302,-0.759063103150806,0.434106083083651,-0.606962851366412,0.818887580285621,0.541420513148894,0.810480343445515,0.619505325949078,0.608521449281122,0.929723010675142,-0.747265891367261,-0.489600182581434,0.618079335286482,0.817094818557067,-0.498004133778729,-0.477598731681447,1,-0.073089371852626,0.65561392110868,0.251766643698492,-0.553936469928722,0.334278257391214,-0.846926901199946,-0.905058558797749,0.992654210563477,-0.884519899197542,-0.523433863501753,0.153781645432666,0.457688265931407,0.641441320457834,-0.461417866160679,-0.505453969066271,0.717199668487189,0.586783448080836,0.604037242631776,0.603725792782896,0.164027844428585,-0.408554462249305,-0.415566080945056,-0.504665093068265,0.588217867305623,-0.306514619441082,-0.669108182132819,0.716998003407343,-0.250217634139692,0.3169875726108,-0.598773563454178,0.826917937016545,0.745290008748755,-0.507166604227011,-0.469721616955094,0.964002287742744,0.198287921624127,0.719925293430766,0.162828418802984,-0.675863191255846,-0.578475781212689,-0.278635540876932,0.581156145779742,-0.381245538453886,-0.482429980468683,-0.497901215308429,-0.3516473737902
"original_glrlm_LongRunHighGrayLevelEmphasis",0.113954704035981,0.127468927452961,0.0928718275904891,-0.026597163257435,0.0207580893074414,0.0638063767274415,0.0591826733695544,0.0178753971088963,-0.00246785330123068,0.0644869517714344,0.0122022430798317,0.0166583573467405,-0.190387027822685,-0.447489004415696,0.138579563572705,-0.0509372827285313,0.357286734030404,0.263006494180754,-0.179361569670927,0.315912950026537,-0.187327168910517,0.487960765124188,0.0760496655348984,-0.647179415390557,0.71798561672278,0.359945458128089,-0.136221868360736,-0.123261905265967,-0.261144248319771,0.507957638852216,0.820053881558172,0.802176836258586,0.550520056726686,-0.664749297633872,0.516739016131958,0.274460631686973,0.574790919019637,0.241458300229889,0.356036279357598,0.49682261861583,-0.182423820833566,0.401340552093003,-0.0399609436423555,0.360729289620511,-0.129463223706493,-0.00922018746089386,-0.141470210919486,0.0807813526685916,-0.201933687490548,-0.075639026484046,0.408398958746184,0.484860745576241,-0.164707968246394,-0.35398588472259,0.555053843734111,0.817221911415772,-0.073089371852626,1,-0.333990400922443,-0.483976198384155,0.610018114656794,0.0852046143771095,0.0967828072027527,0.0589756750649113,-0.0446806600758313,0.118939814477902,0.752375393806474,-0.474534776612486,-0.041345214588519,-0.584438787370046,0.657691156336568,0.711604987971923,-0.182762447294837,0.133899114542681,-0.150986189653823,-0.528562914287759,0.484802519758346,0.395695143575065,0.419997487410227,0.708721830893558,-0.530946309529357,0.649786378010777,0.14840251300257,-0.18250402166852,0.645785088806635,0.118365479839331,-0.0349304911801208,0.227627780462514,-0.142049055857945,0.50816832920752,0.828759954015182,-0.019743920703446,0.893865864032028,-0.289209230524353,-0.478371592254636,0.148135394943457,0.413622954831953,-0.301756820074595,-0.267076072848185,-0.212223631817736,0.554448728956495,0.118394593334352,-0.0673712426823388
"original_glrlm_LongRunLowGrayLevelEmphasis",-0.017417995730217,-0.0288824148020242,0.200778092799672,0.17287255899695,0.239424269144915,0.225310239922394,0.184790030692091,0.222782066772362,0.313241294008613,0.216621610633196,-0.027012252385168,0.260274540764265,-0.0649200799127404,0.256230882500239,-0.0643563582821668,0.337698350395121,-0.421015820125606,-0.196408989636212,0.181019922761676,-0.138074781126064,0.157501757990382,-0.280200802970863,0.0357981387755368,0.416186496539583,-0.428308954399879,-0.222249887416432,0.154005675017405,0.0483631451639931,0.526604139233643,-0.204866696778531,-0.408198857050048,-0.50645203935072,-0.0957971130923955,0.186384885512889,-0.188985862707831,-0.157409045067663,-0.239612968667456,-0.234153284121103,-0.411737906486867,-0.251239194287593,0.628261888743693,-0.472080828964853,0.0388556492243254,-0.314538067389639,0.367561163821585,0.102136655195608,0.361114748563543,0.108878798035484,0.210717801699159,0.547496080009691,-0.435488604437462,-0.189398261491223,0.420033484684743,0.508034993705497,-0.218583457349958,-0.399939328380884,0.65561392110868,-0.333990400922443,1,0.726477352809737,-0.399295772003279,0.106905976781862,-0.383251755926129,-0.433572962818106,0.676515574150045,-0.439063445876217,-0.38904831290744,0.628920058468209,0.257294822446296,0.724558803815235,-0.277249604339239,-0.35695577590025,0.770683416233406,0.251815639142342,0.83629139563702,0.717608061186982,-0.115538782335356,-0.353018929582835,-0.386285366989672,-0.346748825849994,0.643804640034365,-0.449062520003538,-0.252426122883518,0.770345576068487,-0.416189208855768,0.140220826351223,-0.138223441126399,0.29501578821581,0.569774514633324,-0.205013902010577,-0.400639093723381,0.512207730744605,-0.222359847788793,0.965216317850678,0.68857717985112,-0.258721268829401,-0.254778668643875,0.0967021224671009,0.715266720324352,0.0333687039588712,-0.238885173039539,-0.0770251174996285,0.0343590714978127
"original_glrlm_LowGrayLevelRunEmphasis",-0.0551081639423676,-0.047749564000646,-0.0912569992179558,-0.0288866906152882,-0.051766135283138,-0.077632284492274,-0.0899643389045552,-0.0491551004807026,0.0533383806581658,-0.0815926380198597,0.132886765654021,-0.0130503795536472,0.283665201954962,0.107459193789767,-0.201891246051235,0.0795938113102763,-0.249144618319609,-0.0587592414853765,-0.00542379798830918,-0.256949084952212,-0.0543462861580736,-0.150611980655516,-0.225805304326914,0.342365528355599,-0.425938113177254,-0.0885874299759242,-0.0643497650325952,0.175797936274179,0.270116951754986,-0.0946995865661187,-0.472430088200778,-0.535609149519413,-0.0648111828104373,0.286202215774861,-0.124978090793683,0.0466184582961986,-0.32747838885555,-0.0187683978681,-0.237211668758622,-0.133992048517474,0.318618795017582,-0.395683836842418,-0.288505960216146,-0.131787855919807,0.1218083623671,-0.209660734748682,0.114723154506768,-0.193615169392627,0.04532894696879,0.251177046872486,-0.317187113441674,-0.0933506877174721,0.16017166752411,0.28903526999668,-0.115287603202744,-0.457593333369489,0.251766643698492,-0.483976198384155,0.726477352809737,1,-0.360424949428146,-0.0680679995295141,-0.115715907494395,-0.139970548806306,0.253025407125322,-0.15856020809642,-0.427198509971993,0.988575033540971,0.0348613008926612,0.53184427730657,-0.206222946325795,-0.385891190320818,0.314064160982427,0.010041652833738,0.352120408551973,0.7418179721789,-0.286530404671379,-0.17822435414459,-0.214366080545006,-0.364339892398165,0.679425362540225,-0.599485204020089,-0.0122598749300545,0.313720304145694,-0.59466587951061,-0.0797899621794081,0.120342094899612,0.0252278626770277,0.211170904562591,-0.0950049084742278,-0.461561169953938,0.186082127915968,-0.384423281585764,0.594693701792262,0.991377202611771,-0.0173076095459611,-0.1752193953865,0.578733947519633,0.383476015456202,0.409705367995784,-0.188868186261956,0.219782968816012,0.374235370560133
"original_glrlm_RunEntropy",-0.0120743014395091,-0.0304942135101287,-0.420582563377308,-0.310268410295737,-0.396166239448226,-0.399232766912477,-0.378874261516365,-0.385706326922766,-0.385449397002315,-0.407463790945797,0.205220440787175,-0.414115144622093,0.32777068890156,-0.888104448710595,-0.0559982590320012,-0.416663098109689,0.923755863407557,0.811546674969826,-0.745488335172251,0.0735765427474312,-0.742176618377177,0.912721691769756,-0.525534506940684,-0.930185925845373,0.836624319302854,0.856385447962945,-0.709487843481574,0.495971530248789,-0.831242037138478,0.846133134719681,0.867460344250575,0.87798288786509,0.585335220043856,-0.532455809277494,0.813203380297782,0.722667949793589,0.663351683357172,0.789413851242136,0.890894055678155,0.827737760235732,-0.68073225903117,0.912282184010654,-0.518077345846003,0.861784089081403,-0.768607408215012,-0.538024068880947,-0.775866175079737,-0.546534849179951,-0.807409134375683,-0.629476773953188,0.942736875295187,0.824574378583288,-0.507757934046992,-0.894858614435084,0.857422439793121,0.860260045852958,-0.553936469928722,0.610018114656794,-0.399295772003279,-0.360424949428146,1,-0.27992621665277,0.731522424091718,0.684933174104572,-0.486158142038813,0.730507364116085,0.876798866536178,-0.305730702964251,-0.398878508497738,-0.841117757649989,0.82449738635035,0.852118921644809,-0.334975184584775,-0.309861935249082,-0.212999187941635,-0.728170061607137,0.0832841981432606,0.525760951486054,0.537970956301872,0.85288117923733,-0.741477283005634,0.687631968798438,0.752079446042998,-0.334621603001976,0.649310602917462,-0.198861310044167,0.591625196744799,-0.400540492407349,-0.468879500990166,0.846246075677705,0.860126847962135,-0.595421346864973,0.284148819297184,-0.443415175227828,-0.296520736840534,0.744483459467503,0.833156130021604,0.0520723351276195,-0.407750394835937,0.219863146287846,0.814367350896218,0.604395078049833,0.319990198786879
"original_glrlm_RunLengthNonUniformity",0.0844221276463449,0.0817728828256414,0.871394024541033,0.62173931584494,0.792601195686539,0.811152247170026,0.77827046376883,0.752928407272442,0.939655230065727,0.860767001683217,-0.306714341916918,0.925621424562115,-0.623740550723666,0.364057561964057,0.226929009877127,0.919624106565026,-0.392539337593282,-0.365968173345507,0.388291361193339,0.44207204722274,0.394055451981777,-0.337895080216257,0.349724988380756,0.293308241549763,-0.0249463662108164,-0.355114885036329,0.410038100984803,-0.234815694593787,0.371687738799752,-0.253690295166711,-0.150493216112338,-0.197076643233414,-0.018888714263898,-0.0237450864145359,-0.180037981720169,-0.368564614841325,0.136708267999654,-0.425635968745761,-0.437502202350907,-0.355780233496428,0.268113379646528,-0.296036077104357,0.391034426357994,-0.449307605033231,0.417784297093602,0.510273740764044,0.421779593313791,0.518380229274904,0.469344111834928,0.241514035318588,-0.343703223340736,-0.226701351408839,0.841582294231339,0.397466757148436,-0.241633905354987,-0.132615451839867,0.334278257391214,0.0852046143771095,0.106905976781862,-0.0680679995295141,-0.27992621665277,1,-0.461066896422066,-0.432263184300395,0.296386675143123,-0.45055444037049,-0.172058560031257,-0.11790816366759,0.945678346682718,0.257948069677984,-0.134467619372771,-0.1412996828685,0.406847782443218,0.734161209848778,0.195207772919831,0.168908205070492,0.826628485708534,-0.436691576117839,-0.428454825816907,-0.155669537869285,0.128540830288197,0.224777450633076,-0.516822870008129,0.406914504485628,0.104616996616603,0.983871249507848,-0.434606744813171,0.25683293222825,0.719731320585687,-0.253635043429405,-0.132465742273334,0.359573207681589,0.204767968564759,0.176932111004246,-0.0906444948312632,-0.515178407965231,-0.336163656564908,-0.377236906581532,0.513453796408774,-0.393469241976938,-0.164635771660556,-0.410340867071069,-0.339348699106311
"original_glrlm_RunLengthNonUniformityNormalized",-0.110523984812421,-0.14484432393863,-0.721488867513996,-0.470130965257957,-0.650142085841715,-0.675912689560286,-0.642883193647606,-0.628264428186329,-0.587114774719856,-0.691268502152325,0.256132956836171,-0.64186831886465,0.735392476922999,-0.82709757480678,-0.252869859386642,-0.598966723323472,0.934120604740089,0.818737012947183,-0.806988474445328,-0.203370882808503,-0.819121687245927,0.813406493800571,-0.704795772127242,-0.776377649533188,0.562354159119001,0.817992412366807,-0.820045779318872,0.633918106310103,-0.936888624650595,0.706558466701757,0.585103617793228,0.619619881224657,0.358614298809452,-0.267858891439605,0.637111078400515,0.777655282270387,0.217068050381185,0.894597223221932,0.940842640128953,0.759934693538301,-0.85568919201916,0.862733220254345,-0.693167602202441,0.809815881973676,-0.99342536556471,-0.789144678016734,-0.990718421664278,-0.863238140652002,-0.91846116309304,-0.868247636096698,0.888637137622385,0.690780422306718,-0.613014615728725,-0.920066866908692,0.688840152350163,0.580812183739866,-0.846926901199946,0.0967828072027527,-0.383251755926129,-0.115715907494395,0.731522424091718,-0.461066896422066,1,0.989680305488722,-0.782391212247788,0.995282651966351,0.649221681607142,-0.0289135897912794,-0.52216073398146,-0.643048255229911,0.590780060335027,0.634932239130871,-0.447976135731882,-0.547857084503975,-0.288411866084885,-0.604363862870721,-0.2725058118898,0.531230393600027,0.527123874330773,0.642356136814446,-0.603003081134032,0.258442269070763,0.931326529528502,-0.447671379546298,0.146437288609313,-0.394845912132484,0.872725737699364,-0.852051519905282,-0.620259163234814,0.706570588943765,0.570844651834423,-0.933208504873482,-0.271924192439174,-0.498348423145211,-0.0208466916611416,0.932047986612509,0.817466839770988,0.413846371172793,-0.426062342278011,0.598159885502387,0.659577200150029,0.74670480931973,0.544452378903153
"original_glrlm_RunPercentage",-0.109457543680109,-0.146946885634107,-0.701630512597964,-0.455640978456957,-0.629772127963445,-0.657368098330356,-0.624052488971575,-0.61043784978075,-0.583993583135347,-0.669875908022238,0.220961298022457,-0.626412554605926,0.703200711649191,-0.77755059862946,-0.213072262259573,-0.595488594273365,0.908998244100981,0.772219262863218,-0.78778705800485,-0.170164053808415,-0.765029229428772,0.768022036176149,-0.657034032030811,-0.73465720711126,0.543571876520454,0.771513956587364,-0.765666065577119,0.617637315628476,-0.944339256277357,0.663110407739056,0.554900734452089,0.591472638776383,0.336728441553586,-0.250976859164194,0.598980820937132,0.725175103072998,0.210127980391788,0.845239167877467,0.908556915644675,0.7107961707201,-0.903212906254325,0.855041423032997,-0.637520570802109,0.766218606209377,-0.976285591758177,-0.737474682926139,-0.970868742684821,-0.821818214212968,-0.856977673356921,-0.91609981623872,0.868658895464507,0.648181178978043,-0.614453437596282,-0.907025683900885,0.645129127240529,0.553091278359242,-0.905058558797749,0.0589756750649113,-0.433572962818106,-0.139970548806306,0.684933174104572,-0.432263184300395,0.989680305488722,1,-0.852838372878859,0.994722438653274,0.620706262818087,-0.0516394132193425,-0.506731763611896,-0.630888318650699,0.56017400643184,0.60744989993251,-0.498282947958767,-0.569447274572293,-0.341786698367354,-0.604557194880851,-0.259931672824945,0.48500065742316,0.482543609443046,0.611724175285149,-0.601943597496789,0.267685542330387,0.880140842927411,-0.497999738455957,0.162409119354436,-0.373901253036909,0.825234446268853,-0.896863393108332,-0.649414344729693,0.663122330455333,0.542260261455578,-0.974620063736018,-0.301230075353969,-0.540919268297225,-0.04274255471475,0.88270051147576,0.770103536394335,0.386177475875355,-0.448307549299297,0.558905782316655,0.621659551477295,0.694195113639745,0.50875287657847
