"","original_shape_Elongation","original_shape_Flatness","original_shape_LeastAxisLength","original_shape_MajorAxisLength","original_shape_Maximum2DDiameterColumn","original_shape_Maximum2DDiameterRow","original_shape_Maximum2DDiameterSlice","original_shape_Maximum3DDiameter","original_shape_MeshVolume","original_shape_MinorAxisLength","original_shape_Sphericity","original_shape_SurfaceArea","original_shape_SurfaceVolumeRatio","original_firstorder_10Percentile","original_firstorder_90Percentile","original_firstorder_Energy","original_firstorder_Entropy","original_firstorder_InterquartileRange","original_firstorder_Kurtosis","original_firstorder_Maximum","original_firstorder_Mean","original_firstorder_MeanAbsoluteDeviation","original_firstorder_Median","original_firstorder_Minimum","original_firstorder_Range","original_firstorder_RobustMeanAbsoluteDeviation","original_firstorder_RootMeanSquared","original_firstorder_Skewness","original_firstorder_Uniformity","original_firstorder_Variance","original_glcm_Autocorrelation","original_glcm_JointAverage","original_glcm_ClusterProminence","original_glcm_ClusterShade","original_glcm_ClusterTendency","original_glcm_Contrast","original_glcm_Correlation","original_glcm_DifferenceAverage","original_glcm_DifferenceEntropy","original_glcm_DifferenceVariance","original_glcm_JointEnergy","original_glcm_JointEntropy","original_glcm_Imc1","original_glcm_Imc2","original_glcm_Idm","original_glcm_Idmn","original_glcm_Id","original_glcm_Idn","original_glcm_InverseVariance","original_glcm_MaximumProbability","original_glcm_SumEntropy","original_glcm_SumSquares","original_glrlm_GrayLevelNonUniformity","original_glrlm_GrayLevelNonUniformityNormalized","original_glrlm_GrayLevelVariance","original_glrlm_HighGrayLevelRunEmphasis","original_glrlm_LongRunEmphasis","original_glrlm_LongRunHighGrayLevelEmphasis","original_glrlm_LongRunLowGrayLevelEmphasis","original_glrlm_LowGrayLevelRunEmphasis","original_glrlm_RunEntropy","original_glrlm_RunLengthNonUniformity","original_glrlm_RunLengthNonUniformityNormalized","original_glrlm_RunPercentage","original_glrlm_RunVariance","original_glrlm_ShortRunEmphasis","original_glrlm_ShortRunHighGrayLevelEmphasis","original_glrlm_ShortRunLowGrayLevelEmphasis","original_glszm_GrayLevelNonUniformity","original_glszm_GrayLevelNonUniformityNormalized","original_glszm_GrayLevelVariance","original_glszm_HighGrayLevelZoneEmphasis","original_glszm_LargeAreaEmphasis","original_glszm_LargeAreaHighGrayLevelEmphasis","original_glszm_LargeAreaLowGrayLevelEmphasis","original_glszm_LowGrayLevelZoneEmphasis","original_glszm_SizeZoneNonUniformity","original_glszm_SizeZoneNonUniformityNormalized","original_glszm_SmallAreaEmphasis","original_glszm_SmallAreaHighGrayLevelEmphasis","original_glszm_SmallAreaLowGrayLevelEmphasis","original_glszm_ZoneEntropy","original_glszm_ZonePercentage","original_glszm_ZoneVariance","original_gldm_DependenceEntropy","original_gldm_DependenceNonUniformity","original_gldm_DependenceNonUniformityNormalized","original_gldm_DependenceVariance","original_gldm_GrayLevelNonUniformity","original_gldm_GrayLevelVariance","original_gldm_HighGrayLevelEmphasis","original_gldm_LargeDependenceEmphasis","original_gldm_LargeDependenceHighGrayLevelEmphasis","original_gldm_LargeDependenceLowGrayLevelEmphasis","original_gldm_LowGrayLevelEmphasis","original_gldm_SmallDependenceEmphasis","original_gldm_SmallDependenceHighGrayLevelEmphasis","original_gldm_SmallDependenceLowGrayLevelEmphasis","original_ngtdm_Busyness","original_ngtdm_Coarseness","original_ngtdm_Complexity","original_ngtdm_Contrast","original_ngtdm_Strength"
"original_glcm_SumSquares",-0.00261857655493674,-0.0395998357619455,-0.534058745069012,-0.463370621634557,-0.509787462354358,-0.509192611472696,-0.503224598475569,-0.488645374649482,-0.542955134990237,-0.523509608493083,0.243206432171222,-0.535972912058944,0.521463435571792,-0.97338209724221,-0.278258947046185,-0.592019229133952,0.960051117879677,0.941927756312191,-0.861188717461145,-0.178706714404763,-0.903029090705891,0.994137640883938,-0.711781164940196,-0.97428265304387,0.85128713881598,0.968629559772367,-0.874523584114908,0.586548190668395,-0.907582890411591,0.998066720494852,0.897512862479784,0.878599408969762,0.9826215406145,-0.847853688836914,0.997962735454444,0.969644466724382,0.552676440504603,0.955800364919464,0.952773946726293,0.965464332888184,-0.844701581560634,0.915835285752349,-0.799390019217796,0.892967323267948,-0.872309771759315,-0.736717976211397,-0.884205530805568,-0.701169993675053,-0.913419982134657,-0.751638047834738,0.956912292181766,1,-0.696963620623052,-0.941320043116538,0.995096344083583,0.90100170635888,-0.780538438426522,0.581769899894152,-0.605636410313308,-0.398021854675237,0.961996545169919,-0.435720319114216,0.843969475045615,0.805900422176025,-0.745606915491098,0.842774132992331,0.929415537665017,-0.344260616961709,-0.508809492765184,-0.95245113958372,0.940209573588447,0.924372749116653,-0.788515322001339,-0.598996269010271,-0.860065776207024,-0.764683797203256,-0.149933956541704,0.59637882624861,0.596930821603297,0.929836984822557,-0.765260574039535,0.539501114761745,0.909176031934097,-0.78660633806638,0.507810944830429,-0.322595771113053,0.843367754757275,-0.552323992766399,-0.704016786619296,0.998057650148648,0.898051576256101,-0.746765166307227,0.118128139696289,-0.82401131201748,-0.334858879180559,0.904574774881296,0.974684339804323,0.112565425945887,-0.787064876461075,0.550171729188617,0.962993473399995,0.922792565231581,0.806118920337255
"original_glrlm_GrayLevelNonUniformity",0.0558482271927359,0.0798208282683818,0.953661706860988,0.832468276059226,0.909620080161182,0.92055756995838,0.911543429599516,0.877065427538373,0.974404130894814,0.941409612785301,-0.436893957124797,0.964514376093807,-0.930121728905169,0.740234193099572,0.371180756612647,0.985555473670486,-0.780958103908914,-0.795208103706451,0.793194324878745,0.516394893719028,0.759930611851541,-0.72981414698658,0.715933277885443,0.635063366896314,-0.389248238368698,-0.774560432396361,0.766521190191392,-0.609764551629301,0.803567885467443,-0.693417277227843,-0.487285885164558,-0.469418598906861,-0.598567209240739,0.472043168369111,-0.671541707800417,-0.780413235254816,-0.0435804219816601,-0.817624978437681,-0.809805530157686,-0.724478677802676,0.7502510947179,-0.661907704368262,0.760647979053979,-0.808063375804689,0.816105209537145,0.870973677369405,0.819433378712059,0.870235901888009,0.831007464409014,0.698548501651694,-0.721598842882977,-0.696963620623052,1,0.802673646514031,-0.671033930383473,-0.482746986741907,0.823046777880989,-0.0738389349469911,0.281511152071643,0.0210053021032675,-0.615098239138058,0.930992968052135,-0.847233989826635,-0.832122631080675,0.809560306869248,-0.846443735913631,-0.541302874246938,-0.0361284846933859,0.948024486695341,0.548249625645756,-0.533913457559283,-0.543280695630766,0.977488048604098,0.969068499740442,0.929804104817568,0.44568522821234,0.770152082170858,-0.595668423776293,-0.591586606014125,-0.554964759275441,0.417898546558006,0.0470193789566348,-0.88425379800501,0.977870460878868,-0.0346819264443514,0.871538144450122,-0.859524632873688,0.65099445818044,0.997121298873576,-0.693124434621835,-0.477400827507121,0.793326816721507,0.316153719692288,0.696391378959874,-0.0584995217821934,-0.884780040055297,-0.736864559484869,-0.497498123167203,0.963337498673867,-0.97742002100757,-0.606415488264025,-0.853909116750743,-0.942357301993128
"original_glrlm_GrayLevelNonUniformityNormalized",0.0295473006406742,0.0793579166710534,0.654619681193528,0.545114687239076,0.608787388420622,0.615434396956868,0.605120508578635,0.581787952161482,0.658885011495854,0.628037087997745,-0.276089190657867,0.646785493600952,-0.642204158915705,0.936249395647691,0.304919610007507,0.702946647737718,-0.995659191459621,-0.9787716645624,0.929911491237802,0.263944644972882,0.90103993138931,-0.9516074354163,0.785351552851369,0.887961625956739,-0.734544818443253,-0.971625041606164,0.887745071441124,-0.701635658770336,0.990986829371401,-0.932104733343969,-0.774133964154316,-0.753276703058731,-0.880649955093688,0.735500120263072,-0.934602317959366,-0.942627306763158,-0.444267014795192,-0.969956907757008,-0.97740981686809,-0.901162381063061,0.952004101092248,-0.94992407634316,0.807656505989263,-0.912754283511487,0.959273821604107,0.811069385718902,0.96377660061241,0.826377052671986,0.960788893361073,0.881236774098978,-0.979831599304499,-0.941320043116538,0.802673646514031,1,-0.915900235909986,-0.773889064806814,0.901419914107061,-0.360002688709768,0.559435954042499,0.313471650713925,-0.918363320815716,0.546583597412684,-0.943023162586765,-0.918730345896033,0.875696250302682,-0.94223064108721,-0.822846420412166,0.25540620978577,0.605949337257338,0.861064648082715,-0.821782112467434,-0.822229474899841,0.891152606145321,0.758661897176288,0.930848814335682,0.720482056506637,0.298175159723128,-0.53020822113504,-0.529892378722587,-0.823528963964,0.715198579842937,-0.43691323161048,-0.95708138935028,0.889789138746332,-0.440213865805848,0.42925575379841,-0.938703572177685,0.709878335883018,0.818518245568285,-0.931997022982799,-0.768534645078163,0.875059544393271,0.119687591361467,0.866778642250158,0.226865879544183,-0.955105025700664,-0.93751616667733,-0.222539972286853,0.842622528634354,-0.681790875069748,-0.882404581172715,-0.935681689157616,-0.833783962170177
"original_glrlm_GrayLevelVariance",0.0121526442083815,-0.0175799506475984,-0.50655437794027,-0.45222591964807,-0.492852848887667,-0.488160600660155,-0.484297122511711,-0.474075849756631,-0.517522208175783,-0.50324775083759,0.25621233680463,-0.514457564952182,0.488101082529622,-0.966468387818849,-0.26617756984369,-0.566596344488509,0.937757826615473,0.920187918136886,-0.833620048056638,-0.167889840645355,-0.889261924873238,0.989199647228321,-0.682614170958209,-0.978514455459336,0.860926487273575,0.953641946463901,-0.858152904980835,0.545477339116759,-0.87414262957435,0.998462900259396,0.917228879658372,0.899765547747679,0.989344124885709,-0.866269731039939,0.994191253108821,0.962146529823217,0.559433200544545,0.937927895606794,0.933398877382687,0.96857853907497,-0.803088290911918,0.892737649144431,-0.787151692631882,0.874691385519678,-0.835143218337001,-0.715950122814107,-0.848933869887503,-0.665851523291758,-0.890153896240098,-0.703335052919801,0.935155771048265,0.995096344083583,-0.671033930383473,-0.915900235909986,1,0.919159729606501,-0.734417347684996,0.634728249998178,-0.608561596964026,-0.408328845401618,0.963902937577391,-0.415535073490051,0.804401385495383,0.761935806244447,-0.696934465938825,0.803016376024159,0.940478768506138,-0.35502727987606,-0.489658104637781,-0.963482138301723,0.953775572099939,0.930511915762399,-0.757893671246921,-0.559021795556016,-0.837520782835665,-0.757252592134876,-0.121434442858034,0.623950897032944,0.624753298731042,0.93786343136056,-0.756789194626144,0.546984150379861,0.887551192791018,-0.755829843544626,0.521439949853943,-0.305396127124141,0.806904153165753,-0.493953561447141,-0.674299740928237,0.998473104398875,0.917595742768221,-0.697878753766826,0.183741242459262,-0.807616013372282,-0.354383123325124,0.882942809037628,0.967298972378366,0.099662858471015,-0.769345145299657,0.521259352782207,0.965440523229399,0.910264959389954,0.792272712916254
"original_glrlm_HighGrayLevelRunEmphasis",0.0263104828096693,-0.00345725963785023,-0.318846478721535,-0.296706897431391,-0.313677665500688,-0.299161866704991,-0.310264247947145,-0.308818647062239,-0.32987423803018,-0.321611962490879,0.123345694379544,-0.322260816185385,0.319059307916388,-0.832124898667226,-0.111872354313638,-0.374036295962157,0.811175314404924,0.773774713656459,-0.629955304249376,-0.0199278745506332,-0.729679549527735,0.876513877224766,-0.498159772528675,-0.945420325512049,0.901211944026246,0.814757453273545,-0.69012571337868,0.334082230786861,-0.730512887585206,0.908817915229516,0.995667937864889,0.992662737803016,0.943560094687935,-0.914868969940711,0.905168234675771,0.860197458197447,0.566446035894275,0.812028736800419,0.811864336775476,0.901902586101476,-0.682253948637545,0.823382542660997,-0.639666081683327,0.728129816090632,-0.686571919341946,-0.540924511233867,-0.701902586101476,-0.465210282209245,-0.73807334508699,-0.577371915778596,0.834964726881348,0.90100170635888,-0.482746986741907,-0.773889064806814,0.919159729606501,1,-0.583489054440704,0.814511258162299,-0.78000085844348,-0.629896670939987,0.891268738970823,-0.226033837250454,0.651905056151112,0.610919239095136,-0.546542132972895,0.650691411434953,0.994344639141945,-0.583052867970583,-0.313865076980514,-0.941231445270584,0.947713665367394,0.973018149600783,-0.581604851987337,-0.346986094025476,-0.711861664262755,-0.825497391060688,0.0732540595873154,0.595867971392776,0.597788455230958,0.971355360777069,-0.812355917145627,0.666261470546075,0.733327448406332,-0.579437687126506,0.624565574958718,-0.125065820748903,0.651020535425776,-0.35518730669837,-0.488419192528626,0.908883027357622,0.999384836162822,-0.549383094980292,0.394271104549507,-0.800181406924075,-0.594339456086972,0.732791812068905,0.908977780081358,-0.127071015141809,-0.63345127482906,0.327562271571024,0.937201134117216,0.754145836589614,0.65950811188596
"original_glrlm_LongRunEmphasis",0.0749447073315122,0.134152849910876,0.726913093935583,0.5894244622378,0.661701485500836,0.67926481140616,0.671803229368564,0.634157434496612,0.730413113776965,0.693038266332899,-0.239194261710262,0.707622573176233,-0.737399223999488,0.795985723922957,0.290014601637683,0.760721189705481,-0.894111644623836,-0.881181380198948,0.845416843146989,0.301812044609906,0.806982546872229,-0.793888206363334,0.788627243594675,0.721173832375143,-0.562782749821225,-0.84522166873314,0.807536647842999,-0.694294995193526,0.939349996315172,-0.764257976843082,-0.575105948932331,-0.555359643276241,-0.692236512516673,0.540442811062259,-0.763022628084221,-0.827920631231307,-0.194964662093161,-0.891571299804906,-0.896386033934433,-0.755384262787366,0.953978035184845,-0.840262780887161,0.66774706367788,-0.787646350440924,0.978762756186664,0.79294181291925,0.973820551298882,0.865326415034747,0.886521546526422,0.95016444051756,-0.853704548049754,-0.780538438426522,0.823046777880989,0.901419914107061,-0.734417347684996,-0.583489054440704,1,-0.0667420369244076,0.443934165483607,0.179115527865804,-0.684617097764564,0.61825099429621,-0.988420893218539,-0.998324253538852,0.997479577548625,-0.989003500991664,-0.655802875461717,0.123552854608019,0.665111804164747,0.652458185299074,-0.646358215506567,-0.669685850178937,0.902142140423536,0.842101307668573,0.895358817226855,0.583837290946742,0.449225740670703,-0.431850358724094,-0.429744418700138,-0.670737686397639,0.577896700094672,-0.2230654044848,-0.900123340511324,0.90159322250774,-0.159317553630447,0.51431260138339,-0.977152931705962,0.922451779367068,0.854655314696471,-0.764039964593256,-0.571463233108707,0.996803512815508,0.419279344797063,0.828688209278802,0.067374693572121,-0.907211168187704,-0.825512130373269,-0.315963890303881,0.830567714588599,-0.748262421312722,-0.733707917035487,-0.845721509597155,-0.807608076819353
"original_glrlm_LongRunHighGrayLevelEmphasis",0.104590162075749,0.111656447679895,0.0636208660075008,-0.00805543925176123,0.0151581008007792,0.0492752674857948,0.0281335570555876,0.00380971740332012,0.0511258162299268,0.0322724537635053,0.0389213414718094,0.0401540987031834,-0.0848168073515156,-0.502911824087114,0.00893169948323322,0.0169424348858473,0.402451099091103,0.373223042242708,-0.216913766113025,0.151291269062912,-0.383880699032145,0.551742194845614,-0.110249086284098,-0.669737194817269,0.707800578720482,0.444530702716974,-0.340303192518908,-0.103884294776533,-0.278650267696691,0.60327698650705,0.8221468699612,0.832247024400041,0.684457394883191,-0.764987977742018,0.597587611850731,0.511571089243298,0.563515342247648,0.413715983164789,0.410986942750728,0.604123606142892,-0.206719668802787,0.451877845112501,-0.335048708568967,0.366227537733045,-0.206799358273006,-0.174022528472384,-0.227904596154983,-0.0200155005737804,-0.348164429179628,-0.0781722928458454,0.452388214056931,0.581769899894152,-0.0738389349469911,-0.360002688709768,0.634728249998178,0.814511258162299,-0.0667420369244076,1,-0.66047815301836,-0.646592910714589,0.635458736808518,0.102680854199854,0.160767837200243,0.102264266156352,-0.02115885010686,0.15908318236336,0.756218572667645,-0.620279674406965,0.0361422521831594,-0.702485355845069,0.705918805824134,0.710509858737456,-0.140852920287044,0.113400869619442,-0.300795841894147,-0.603137205993231,0.386921856537897,0.496166887891331,0.500036524340517,0.70901665299366,-0.587636632212849,0.646896281401012,0.328902415222632,-0.138518763873783,0.659699560979047,0.152277345271637,0.164977611632071,0.185002992404395,-0.0572387436598685,0.603508928217118,0.825075619962212,-0.0249794095042651,0.825377532914424,-0.445731713736634,-0.691744122294182,0.322428455619687,0.55255334294898,-0.306264288832217,-0.244889629273894,-0.0703115420965295,0.642154757922988,0.387401937004826,0.288426319229215
"original_glrlm_LongRunLowGrayLevelEmphasis",-0.0271441448080771,0.0113379327547208,0.151310543548595,0.136233198600899,0.135743514211283,0.129354734297353,0.13298221593019,0.147647808058523,0.154044119135758,0.143051345448184,0.0337527018698681,0.139113033520598,-0.163254407823821,0.532746460337887,-0.0110033017679886,0.188327112317611,-0.58692946914989,-0.541100573132501,0.38905063439783,-0.112782790313842,0.458732111374133,-0.58546072094675,0.310378824628905,0.670749024330394,-0.696284478451044,-0.553619756509795,0.432322988549498,-0.17344607557704,0.538114323615375,-0.606408199592968,-0.778760488600113,-0.78577283803844,-0.639620406011372,0.66902533461074,-0.614493603381295,-0.570551825285696,-0.452715070461203,-0.554404341456422,-0.579139985406461,-0.599375765816619,0.552966043701252,-0.69194253611739,0.311214430272928,-0.423369423053095,0.506195451383349,0.303576550887477,0.512523961506098,0.270695574075979,0.498057569163414,0.468341657265631,-0.634660708313053,-0.605636410313308,0.281511152071643,0.559435954042499,-0.608561596964026,-0.78000085844348,0.443934165483607,-0.66047815301836,1,0.921228578393301,-0.640018043510127,0.0466180161371177,-0.480107677967076,-0.46072402418867,0.419836523206724,-0.479811757922178,-0.767112706340253,0.885185290166044,0.118579713360863,0.678062152927657,-0.651876549348757,-0.748964725261643,0.386449712623897,0.196618056629735,0.5345981067272,0.886622778068875,-0.198589885106249,-0.361309304474515,-0.364496073430931,-0.734745499853012,0.840218562949417,-0.666228104629683,-0.498890097368547,0.385387510295248,-0.635095275078495,-0.0389628059115981,-0.468088659394733,0.289971031581812,0.299613619448766,-0.60664921164924,-0.779185013196544,0.424838333226703,-0.374683691922452,0.757002185791464,0.887486080662913,-0.501864199100578,-0.653976334494931,0.410438024834932,0.412442733316434,-0.160909561359677,-0.675344936357754,-0.459498393657884,-0.416774957422013
"original_glrlm_LowGrayLevelRunEmphasis",-0.0374832056871071,-0.0111238077961245,-0.0895704786146342,-0.0759722479800258,-0.100247841988448,-0.106806420617095,-0.0963296628234028,-0.0759706662614627,-0.0902352054149967,-0.0954908231582136,0.163080127600335,-0.105980354601945,0.0609606630423075,0.304667907900352,-0.10165882054725,-0.0602256410588657,-0.348171555880216,-0.297695079256199,0.138942316647406,-0.263733111541773,0.231004872881527,-0.366414613623498,0.103961554689733,0.485598638800187,-0.573744911090361,-0.317394251506123,0.202381289819427,-0.0158075078170997,0.2886389864536,-0.399000804183373,-0.624705031531601,-0.635133338138457,-0.455340773716728,0.495382302944704,-0.412347332710827,-0.338944746204424,-0.417470620581749,-0.303543184971084,-0.327904191228813,-0.38578223232558,0.312169732092748,-0.471833740554085,0.13209841649572,-0.210194745192109,0.240104859680934,0.0281930655583567,0.246445841529714,-0.0106767693046527,0.249987973692757,0.238147608546534,-0.412192650913959,-0.398021854675237,0.0210053021032675,0.313471650713925,-0.408328845401618,-0.629896670939987,0.179115527865804,-0.646592910714589,0.921228578393301,1,-0.459144326215001,-0.171619534610255,-0.209104521972509,-0.193158205464398,0.159585938695798,-0.208865777502788,-0.600749437355087,0.995440693298391,-0.103487629100586,0.508123547833523,-0.491129120427472,-0.597361986988912,0.116307105725413,-0.0624969529305722,0.26399550369981,0.82286715263206,-0.362510477464644,-0.188309457536607,-0.192388035889416,-0.579950971539359,0.78671793571878,-0.65607887313906,-0.230879345768886,0.115376423416718,-0.607281544356017,-0.238395747303394,-0.195018274318044,0.0757568272576861,0.0353419561011441,-0.399356977242339,-0.629340464353135,0.165815970774049,-0.470351224861171,0.50765318559467,0.986948419694637,-0.23088290911918,-0.441393334753274,0.676670502667249,0.162365675866319,0.0828260283302545,-0.493342932783066,-0.195882062823485,-0.178757735102159
"original_glrlm_RunEntropy",0.00879483443783695,-0.0279185256152246,-0.439929769605108,-0.377122319287524,-0.416684787350562,-0.413351223728093,-0.406189466794545,-0.3989065344944,-0.443011905639245,-0.425585179054303,0.214733157703356,-0.438806666380519,0.417782089791568,-0.921343091514124,-0.220683142842565,-0.494094475754236,0.933714233883736,0.90331172917242,-0.828793975994357,-0.107542235824142,-0.835182901101642,0.956131270585434,-0.636304708562488,-0.935713759310265,0.849351429753813,0.929269926214353,-0.804379519482213,0.575509579338399,-0.873524712239217,0.962181353473821,0.893177398964847,0.876078500606984,0.95698696056748,-0.837400600748465,0.968935360015808,0.908118040837614,0.639415837310383,0.890991769470672,0.901201092004895,0.912520236185336,-0.810703980343264,0.925857694366586,-0.775285574181259,0.859866552531477,-0.796148342272753,-0.65298296961515,-0.808634483674591,-0.617155426051168,-0.865054142678165,-0.697595305447958,0.952985966068807,0.961996545169919,-0.615098239138058,-0.918363320815716,0.963902937577391,0.891268738970823,-0.684617097764564,0.635458736808518,-0.640018043510127,-0.459144326215001,1,-0.33785873421699,0.75813646497834,0.713355679858891,-0.64517874655914,0.756616534107336,0.908218948439131,-0.409823508879626,-0.414078958983409,-0.965151891855558,0.914662781535043,0.898489868342305,-0.71173095409514,-0.517420490721927,-0.798914473923969,-0.78534750358967,-0.0496914057659867,0.529188293098519,0.530823384972218,0.898486952873882,-0.786089004391829,0.64069912932775,0.840078296524195,-0.709712316153396,0.659230008592533,-0.222049849650913,0.756733638755646,-0.436581840033107,-0.619535420106852,0.962174064802764,0.890899122363019,-0.646532657700521,0.208360915554267,-0.785898851062486,-0.406293200560742,0.832666042000562,0.922654404422442,0.0220542228535471,-0.704492655854058,0.46314564465461,0.929862738126957,0.849820172287987,0.717806466346991
"original_glrlm_RunLengthNonUniformity",0.057886139620163,0.0606611796471149,0.958317062050076,0.850510652392749,0.925269443080461,0.936867685844775,0.932019438455874,0.891380739112721,0.985000562847376,0.956651033817004,-0.469600167801405,0.981042166581767,-0.929607148728572,0.498331299254207,0.369214435132042,0.973198746672519,-0.518016380073421,-0.541798179937852,0.570753964429666,0.593475505611062,0.548417589020994,-0.473992644921051,0.551822046286301,0.380713042590944,-0.122218703863725,-0.520077940189165,0.565267700740124,-0.445842015625291,0.550274580435749,-0.436259842742873,-0.232993870227641,-0.219351907566693,-0.333798296556589,0.233807123947091,-0.403907861479616,-0.551444493125568,0.199199379977049,-0.584467032126032,-0.568049219585793,-0.497006218856116,0.493071308308356,-0.367538364729959,0.62423531717462,-0.619598588589342,0.581524352664779,0.75083094899307,0.5841753233133,0.734439375668634,0.614200274863884,0.461518975245243,-0.442449544174611,-0.435720319114216,0.930992968052135,0.546583597412684,-0.415535073490051,-0.226033837250454,0.61825099429621,0.102680854199854,0.0466180161371177,-0.171619534610255,-0.33785873421699,1,-0.630881451384969,-0.621812562915404,0.613378598680103,-0.630233245572335,-0.279582245769129,-0.217716653722527,0.985460558976282,0.275313352116509,-0.27915529161568,-0.28485859573224,0.842835195858739,0.908889344205871,0.759057591029428,0.197238565492354,0.92612041046556,-0.538778240563398,-0.533313356975623,-0.301865980775725,0.163395322130916,0.330819173740052,-0.684031574523017,0.843991017117849,0.227261573397322,0.984542348393617,-0.65019140860047,0.488223532203373,0.914798674757631,-0.435955338263174,-0.221311264317177,0.591319840653454,0.377908685909298,0.46448951362698,-0.230976042138237,-0.685002101566821,-0.490900580097231,-0.584124302615904,0.860064480443281,-0.974216083181553,-0.343019437266003,-0.657292517855219,-0.839976579070338
"original_glrlm_RunLengthNonUniformityNormalized",-0.0617983743024134,-0.116766615942915,-0.73704791005456,-0.607962954114576,-0.680492059068032,-0.694316889117737,-0.682951111263781,-0.650676765014273,-0.742602525281565,-0.708010330476444,0.26877330856265,-0.723263899293242,0.739430333667262,-0.858531106023439,-0.321525956172411,-0.776700710159517,0.935736921087178,0.925993263648239,-0.885043242065674,-0.319409650038508,-0.860564159336828,0.857939913815514,-0.810552537955754,-0.786872617515648,0.617095820918972,0.899569077570087,-0.858089088616472,0.701227331220698,-0.963692537939557,0.830426638311037,0.647036547826235,0.62739989617693,0.760454748285745,-0.612629161325016,0.827121792883503,0.887892140626,0.244916192430634,0.940928074584161,0.943192745666682,0.824352421822929,-0.956074904862596,0.876792790370532,-0.718656811303595,0.836660233739582,-0.994848043356255,-0.833503429319732,-0.993239838580232,-0.88390572346944,-0.936456717846635,-0.92766949602079,0.896427336403753,0.843969475045615,-0.847233989826635,-0.943023162586765,0.804401385495383,0.651905056151112,-0.988420893218539,0.160767837200243,-0.480107677967076,-0.209104521972509,0.75813646497834,-0.630881451384969,1,0.995025239048164,-0.976181594809818,0.999965824231268,0.71826775823964,-0.149965864723885,-0.676736100706758,-0.719764041422327,0.709125497148105,0.727050444892383,-0.9267307151887,-0.842230884042912,-0.933690586195419,-0.629682222040455,-0.428521703637776,0.501522603383725,0.499761660456449,0.729978708981991,-0.621182659765645,0.262367052615297,0.948328181322699,-0.925893003928594,0.214303935963356,-0.522894282685438,0.993204205077288,-0.862491121993727,-0.871820135034779,0.830229520251572,0.642389453131011,-0.976079067503622,-0.32841796155307,-0.860172190804451,-0.104724921505062,0.953255160986497,0.879359536375732,0.320596083716056,-0.864041341342233,0.756028743279238,0.793067825943296,0.901543011662683,0.846191223954136
"original_glrlm_RunPercentage",-0.070338429194205,-0.128556770244081,-0.730366466282203,-0.595897611988406,-0.667852223281225,-0.684350252963357,-0.675353087758657,-0.63981783133747,-0.734474361289706,-0.697910014067135,0.248091785424763,-0.712728692177555,0.738190125794364,-0.820617544803056,-0.300814144557023,-0.766314515874321,0.911657095561766,0.899570859245234,-0.861005366891455,-0.305514041624791,-0.827979912422568,0.819248246467221,-0.797618224269169,-0.747336436147597,0.585858358445505,0.867031478150589,-0.827270481773058,0.697779627840456,-0.950794505637787,0.790464150671408,0.603624413160748,0.5838834525301,0.719447227187067,-0.568512131183121,0.788729770900871,0.851709395825859,0.215728790169688,0.911677989752128,0.915610470742869,0.782312986873103,-0.957637919878069,0.856483313397468,-0.687239885551667,0.807104510634576,-0.987251466440124,-0.807586210806184,-0.983449695616998,-0.87228288466164,-0.906622567507266,-0.944854238726653,0.871849775630409,0.805900422176025,-0.832122631080675,-0.918730345896033,0.761935806244447,0.610919239095136,-0.998324253538852,0.102264266156352,-0.46072402418867,-0.193158205464398,0.713355679858891,-0.621812562915404,0.995025239048164,1,-0.992209544433763,0.995415911816798,0.681217823554231,-0.136130185383299,-0.668873082370891,-0.679371360219891,0.671635650671813,0.693424727869367,-0.9121164438088,-0.842403058650316,-0.910823595533826,-0.603821045308809,-0.440108746972165,0.456712663580049,0.454760919441558,0.694951299529557,-0.597161953461025,0.241060323471221,0.919376932003988,-0.911455928240604,0.181887652424333,-0.516124403037594,0.985014330337149,-0.903107970323771,-0.86141385641156,0.790254236944978,0.599699058870596,-0.991908117392956,-0.385767007101595,-0.842816083343524,-0.0838605337088888,0.925704146362993,0.847538008394929,0.3156830335125,-0.84390582065172,0.750880673926723,0.758028430676235,0.867222927243676,0.822768350646626
